frame,t_ms,face_present,ParamAngleX,ParamAngleY,ParamAngleZ,ParamEyeLOpen,ParamEyeROpen,ParamEyeBallX,ParamEyeBallY,ParamMouthOpenY,ParamMouthForm,ParamBodyAngleX,ParamBodyAngleY,ParamBodyAngleZ,ParamBreath
111,6360,True,-0.25806077177413894,-0.3181365966966334,0.6829816594214358,0.8403176367282867,0.8419099152088165,0.07313132194269979,-0.21819253237918024,0.0766004231068995,0.7919474861118942,-0.055913167217730105,-0.04772048950449501,0.11383027657023931,0.5499464220521373
112,6410,True,-0.3017845464104036,-0.32031415607540126,0.6872687400353903,0.8412282317876816,0.8434628248214722,0.07698007767487848,-0.21607382008805875,0.07211081935213758,0.7850139724323526,-0.06538665172225411,-0.04804712341131019,0.11454479000589837,0.5107591243569245
113,6477,True,-0.31827243312541453,-0.28485427961720955,0.7374755883078916,0.8385749459266663,0.8488297462463379,0.07252919395853365,-0.22745529906824236,0.07113920558582652,0.7774412268772721,-0.06895902717717316,-0.042728141942581434,0.12291259805131527,0.45850023358675107
114,6527,True,-0.33464294470333256,-0.2954303237554621,0.6825165682001354,0.8379057347774506,0.8480478674173355,0.08351142798949564,-0.22332761408761148,0.06462159249689671,0.7651762901805341,-0.07250597135238872,-0.04431454856331931,0.11375276136668923,0.4195339738301826
115,6593,True,-0.35815592241651684,-0.2826058514216587,0.7072752658161906,0.8382244855165482,0.8488412499427795,0.08902941086728657,-0.22229552427306776,0.06257889487526633,0.7391473369207233,-0.07760044985691199,-0.04239087771324881,0.1178792109693651,0.3691243794667994
116,6643,True,-0.35392167404000574,-0.21957329503084644,0.7072998747286336,0.8376955837011337,0.850450187921524,0.10369841383237922,-0.2216328975744546,0.06284610946457107,0.7177283854689449,-0.07668302937533458,-0.03293599425462697,0.11788331245477228,0.33166600102555227
117,6710,True,-0.35914380838860316,-0.19214322400794437,0.7038104645145375,0.8372514992952347,0.8513491302728653,0.1191300181805023,-0.22308911448344593,0.06351126246638111,0.7037835149094462,-0.07781449181753068,-0.028821483601191657,0.11730174408575626,0.28264375958762955
118,6760,True,-0.3718463263570263,-0.19740407839736474,0.7019128153037858,0.8365977257490158,0.8506319522857666,0.12197618606899464,-0.2223383567295969,0.06482506107974362,0.6925096472259611,-0.08056670404402237,-0.02961061175960471,0.11698546921729763,0.24798486998951702
119,6827,True,-0.2962963072911373,-0.1405375774874722,0.548918151361691,0.8105019778013229,0.83133964240551,0.12503966783572518,-0.2409011160023511,0.065026052586444,0.6737657550256699,-0.06419753324641309,-0.02108063662312083,0.09148635856028182,0.20426776814271025
120,6877,True,-0.32458556566216856,-0.07435440331185461,0.4116311086529621,0.8050308227539062,0.8244108259677887,0.09343232681442583,-0.27274374170228843,0.06733811288684993,0.6704192901961505,-0.07032687256013652,-0.011153160496778192,0.06860518477549368,0.17354740876602776
121,6944,True,-0.3349921205149962,-0.034095659477540785,0.41760712286216234,0.7965346574783325,0.8197951763868332,0.07125769836295927,-0.2887934033758939,0.06660884618759155,0.660410342970863,-0.0725816261115825,-0.005114348921631118,0.06960118714369372,0.13573081503737622
122,6994,True,-0.3450271622401985,0.1665213708992752,0.43619596045571735,0.8017916828393936,0.8271235525608063,0.03640633636553371,-0.2891394865699113,0.025620115654809133,0.2278538071550429,-0.07475588515204301,0.024978205634891282,0.07269932674261956,0.10998129911689908
123,7060,True,-0.34851969160944796,0.5043250435615683,0.2983041290437368,0.8264429122209549,0.8496956378221512,0.022325607961309793,-0.3133617180399597,0.19163899375246715,-0.06998364068567753,-0.07551259984871372,0.07564875653423524,0.049717354840622806,0.07940025685068053
124,7110,True,-0.3233377238159041,0.46408222406385313,0.2028847359141902,0.8483660817146301,0.8656931072473526,0.0020589511974581504,-0.28929305979982023,0.30390250373196287,-0.07034758693771437,-0.07005650682677922,0.06961233360957797,0.03381412265236503,0.05952159124433776
125,7177,True,-0.31591819693047124,0.4529928711311815,0.1499748272474469,0.853696808218956,0.8766549751162529,0.00952077751447046,-0.255773503985256,0.32237464112120784,-0.06323967457865365,-0.06844894266826876,0.06794893066967722,0.02499580454124115,0.03719340886204475
126,7227,True,-0.3732366535032706,0.45389722833139334,0.1548375805030572,0.8539743274450302,0.8800425156950951,0.019314419491482618,-0.23764920951798563,0.31737497255399627,-0.035395078659348655,-0.0808679415923753,0.06808458424970901,0.025806263417176203,0.023748920333178047
127,7293,True,-0.5721139259835245,0.46669728368382657,0.19946158305673825,0.8545302152633667,0.8811565563082695,0.013550399815929773,-0.22350271577015524,0.31579579780628153,-0.04162759144674055,-0.1239580172964303,0.07000459255257399,0.03324359717612304,0.010612754692353399
128,7344,True,-0.7349931851517123,0.44499779459312716,0.22822104828281312,0.855595663189888,0.8821654990315437,0.009324722936643007,-0.21632859269157056,0.3138910810668747,-0.04369774364022305,-0.15924852344953766,0.06674966918896907,0.03803684138046885,0.003982121854547271
129,7410,True,-0.770572566604322,0.46151333496319946,0.22420799182044576,0.858038067817688,0.8857457935810089,0.014113670228315237,-0.21993212560191755,0.3078232895244251,-0.05205227521219058,-0.16695738943093646,0.06922700024447992,0.03736799863674096,0.00011577216012081948
130,7459,True,-0.9270431100192144,0.5636752667090459,0.2099789974480939,0.8584135323762894,0.881473496556282,0.005612228079033735,-0.23027703138068323,0.38978641064136055,-0.05758208531187847,-0.2008593405041631,0.08455129000635689,0.034996499574682316,0.000764107465396624
131,7527,True,-0.9687977580969218,0.9002270417413749,0.3799664956138755,0.8587636500597,0.881731703877449,0.030731503865016344,-0.1938629725016654,0.4840237149944553,-0.007966811885125935,-0.20990618092099975,0.13503405626120624,0.06332774926897926,0.006517255993243154
132,7577,True,-1.0311635467174642,0.7671319555980958,0.49954695572872637,0.8636236041784286,0.880839616060257,0.030367787009371164,-0.17642450490966444,0.5091811712686117,-0.0006203230004757643,-0.2234187684554506,0.11506979333971437,0.08325782595478773,0.014351790251573238
133,7644,True,-1.028923253199929,0.7042240630279073,0.5010716168087247,0.8677175045013428,0.8868609592318535,0.03148399481017673,-0.19316201349720363,0.5250058561176448,-0.0003677725326269865,-0.2229333715266513,0.1056336094541861,0.08351193613478745,0.02945329073491626
134,7694,True,-1.0076981815372505,0.8088120947698512,0.4812092723257097,0.8632800728082657,0.8869124874472618,0.028899857787681463,-0.21503475606441502,0.5650341294028542,0.008688398636877537,-0.2183346059997376,0.12132181421547768,0.08020154538761828,0.044169170594086926
135,7760,True,-0.7906626533486845,1.1522437154909602,0.5732647083473249,0.8672540634870529,0.8925096020102501,0.046979372402919176,-0.22985253129154448,0.6814191651034666,0.12564405659213662,-0.17131024155888167,0.17283655732364403,0.09554411805788748,0.06811742166626317
136,7810,True,-0.2841571904583707,1.535822352623046,0.2033178221332248,0.8641559481620789,0.8983164578676224,0.04481356592316711,-0.37539062481373553,0.8340552038960642,0.5160988111165352,-0.06156739126598032,0.2303733528934569,0.0338863036888708,0.08926110983295854
137,7877,True,0.03106201773469377,1.8725407863088526,-0.023802678477679428,0.8482883125543594,0.8845736160874367,0.04097834044535244,-0.45717985061928634,0.9010779176439558,0.6653875993506517,0.006730103842516984,0.2808811179463279,-0.003967113079613238,0.12128017522629603
138,7926,True,0.21067436743497903,2.024664152702182,-0.11594226894841543,0.8317766189575195,0.8941574469208717,0.014508342383695486,-0.4820697509683669,0.9642785028977828,0.7315220475429669,0.04564611294424546,0.3036996229053273,-0.019323711491402572,0.14750336714314088
139,7993,True,0.4410963316079979,2.0404178402253974,-0.19319008777858385,0.8347172439098358,0.8909361213445663,0.01021078044016445,-0.4855816789902747,1,0.7526956288347719,0.09557087184839955,0.3060626760338096,-0.032198347963097305,0.18652130040644344
140,8044,True,0.4056189618870458,2.2604639719180604,0.21171602918036356,0.8293030560016632,0.8900370672345161,0.0019983668013342643,-0.48869040859863166,1,0.7534806177864084,0.08788410840885993,0.33906959578770907,0.03528600486339393,0.2186985315408131
141,8110,True,0.33878303902773343,2.3190834802085423,0.3259661210708977,0.8091962188482285,0.8696157485246658,-0.00118610820333874,-0.485321087948978,1,0.756046911192243,0.07340299178934225,0.3478625220312814,0.05432768684514962,0.263470859594482
142,8160,True,0.36307371810874683,2.2410291380394822,0.21579978095379504,0.8119275867938995,0.8712839186191559,-0.00121747328500664,-0.48511470826342706,0.9885177767121947,0.7602235793019645,0.07866597225689514,0.33615437070592236,0.03596663015896584,0.2986905578293383
143,8227,True,0.4016340933158759,2.218119690778753,0.056877991940281626,0.812908872961998,0.8714295476675034,0.002150945378733518,-0.4769265569746495,0.9709874314147157,0.7608645554428222,0.08702072021843979,0.33271795361681294,0.009479665323380272,0.34765927672834906
144,8276,True,0.36763120803653276,2.2280989177886372,0.06598630868068325,0.8138052076101303,0.8730538338422775,0.0071819294377096915,-0.4730492757633329,0.9628585964054257,0.7576960909937043,0.07965342840791542,0.3342148376682956,0.010997718113447208,0.3847288611048614
145,8344,True,0.42086166143499665,2.2195734442502895,0.052387933365795454,0.8153813034296036,0.8749123811721802,0.016400264589382055,-0.4666055419482291,0.9552171261279614,0.7518144732748624,0.09118669331091594,0.3329360166375434,0.008731322227632576,0.4370217135825145
146,8394,True,0.1286545092901906,1.9640768150541652,0.9198807696997884,0.8000496327877045,0.8718405663967133,-0.0006033647672406411,-0.46423893952742223,0.7902109561028419,0.7871088702813722,0.027875143679541296,0.29461152225812476,0.1533134616166314,0.4761329688057359
147,8460,True,-0.09773850618250832,1.1131861506951237,1.5860879471240783,0.786361813545227,0.8238236606121063,0.026817802353096845,-0.38543709339573984,0.4051671182954466,0.7677740516373888,-0.021176676339543468,0.16697792260426855,0.26434799118734637,0.5284160943926605
148,8510,True,-0.17401464689021778,0.6633893304479317,1.578851927632785,0.7672302424907684,0.7913983464241028,0.04201681075085485,-0.3051532466895879,0.2143873580090411,0.7486484969267622,-0.03770317349288052,0.09950839956718975,0.2631419879387975,0.5674946399688192
149,8577,True,-0.3775352355352246,0.22212422467136506,1.718572239722215,0.7760568261146545,0.8026294708251953,0.05581609067906225,-0.34549292195588355,0.12374237528094997,0.8007953080814332,-0.081799301032632,0.03331863370070476,0.2864287066203692,0.6189361861173803
150,8627,True,-0.5043351083545787,0.03781959015913472,2.4078121607305207,0.7689358443021774,0.7885074317455292,0.039834219044340494,-0.3355568425729871,0.06673651236992377,0.8355125461239368,-0.10927260681015873,0.005672938523870208,0.40130202678842014,0.6566730649272343
151,8694,True,-0.7070643187998552,0.1488460763304973,2.2923894465847914,0.7619583457708359,0.7676016092300415,-0.09609713962833798,-0.32368620736524467,0.05265151873811499,0.841243190690875,-0.15319726907330197,0.022326911449574594,0.38206490776413193,0.7053992086488753
152,8744,True,-0.3286570986727028,0.06349634258938863,1.8128984701024695,0.7614318132400513,0.763122096657753,-0.15677912159423746,-0.3110598825849593,0.05001183608909706,0.8220222495729104,-0.07120903804575228,0.009524451388408295,0.30214974501707825,0.7406014896589437
153,8810,True,-0.0995491381577434,-0.03295271122524035,0.2735139461107413,0.7628672271966934,0.7845558375120163,-0.16671908459227003,-0.31179661834612493,0.03531489821223469,0.8041851297020912,-0.021568979934177737,-0.0049429066837860525,0.04558565768512355,0.7850557402973016
154,8860,True,2.657094186807933,0.012570381232782424,-9.09615400377343,0.7299942374229431,0.8132923990488052,-0.17290166950385488,-0.3131912189535797,0.021027713239967046,0.8332641180604696,0.5757037404750522,0.0018855571849173637,-1.5160256672955716,0.8164067240027302
155,8944,True,6.907916920696956,0.7051891547428326,-24.058654114398077,0.7157153189182281,0.7917044460773468,-0.08208142964701569,-0.3565647799521685,0.09771714891706194,0.8129253797233105,1.4967153328176739,0.1057783732114249,-4.009775685733013,0.8642691849626238
156,8994,True,11.829633929131779,1.5190123145253827,-30,0.678697794675827,0.8315997123718262,0.013435088111353757,-0.3891181421466172,0.12110365056372308,0.7816740631824359,2.5630873513118857,0.2278518471788074,-5,0.8900187008831009
157,9043,True,15.633553916586067,2.3568093687672382,-30,0.7856422364711761,0.8572158664464951,0.06348366012264574,-0.3437692464329303,0.20109921848619136,0.6521157675888389,3.3872700152603143,0.35352140531508575,-5,0.912921244719765
158,9110,True,16.955273418032924,2.4265592867977297,-30,0.7762841284275055,0.8451144844293594,0.09172587098021591,-0.3872720163315535,0.2927378957921808,0.6748806550167501,3.673642573907134,0.36398389301965944,-5,0.9404784087556624
159,9160,True,18.989811525378773,2.6605978793322613,-30,0.8099015057086945,0.8858502060174942,0.1907938397622534,-0.3219503291882575,0.21359620311043476,0.6540357253979892,4.114459163832068,0.39908968189983923,-5,0.9577154680883224
160,9227,True,20.742121162736755,2.539029725113961,-30,0.8260063827037811,0.8928833231329918,0.258353165364159,-0.22192829446867113,0.16314100677316837,0.5591885877074674,4.494126251926297,0.3808544587670942,-5,0.976251079666822
161,9294,True,20.700632749622226,3.110902360876829,-30,0.7987131923437119,0.7204331159591675,0.15669740132455312,-0.2583560251630843,0.12978930519772813,0.25967583409510553,4.485137095751483,0.4666353541315244,-5,0.9895476011619232
162,9360,True,20.951591805282792,3.051869585096094,-30,0.6728162467479706,0.4686472415924072,-0.18022848664383806,-0.3084933456964791,0.20282868208823263,0.13095219212118536,4.539511557811272,0.4577804377644141,-5,0.9974912487222635
163,9427,True,19.1817794434915,3.784684363416036,-30,0.6057852506637573,0.5726721286773682,-0.2962601655029825,-0.015460133273154528,0.22134724530306726,-0.01944488612934947,4.156052212756491,0.5677026545124054,-5,0.9999948122981573
164,9494,True,25.695845603018707,5.090120965039871,-30,0.8526638448238373,0.9351270794868469,-0.16310635021488584,0.03771607605740425,0.11413141659327915,-0.07390557159669697,5.567433213987387,0.7635181447559806,-5,0.9970234170050916
165,9544,True,30,5.122312787911056,-30,0.9274090826511383,0.9846386406570673,-0.26302715203325666,-0.17152716377750044,0,-0.1371137200621888,6.5,0.7683469181866586,-5,0.9912023959887442
166,9610,True,30,4.951499285106075,-30,0.8626240789890289,0.9908022452145815,-0.13485646619062341,-0.1500155746005476,0,-0.20550577083486132,6.5,0.7427248927659112,-5,0.9787429045511714
167,9660,True,30,5.569839832426752,-29.671731163039205,0.7771119028329849,0.9323837831616402,-0.07082052900056755,-0.26029387461021547,0,-0.10113594672293402,6.5,0.8354759748640129,-4.945288527173201,0.9659501453646239
168,9727,True,30,6.598116818621887,-26.35960854394134,0.5490660965442657,0.8788524940609932,-0.09480790792565262,-0.3719967799959705,0,-0.058047560014529154,6.5,0.9897175227932831,-4.393268090656891,0.9444646098105463
169,9776,True,30,6.161155552889875,-22.732363082013233,0.44317734241485596,0.8869558796286583,-0.07930129392604744,-0.38492186712101106,0,-0.12495977967046201,6.5,0.9241733329334813,-3.7887271803355387,0.9255384827667884
170,9827,True,30,5.910938050335594,-19.448586343311597,0.4732273817062378,0.8939557373523712,0.0931993518157729,-0.35577980936504905,0,-0.025662181637017056,6.5,0.8866407075503392,-3.2414310572185996,0.9031655330515075
171,9894,True,30,5.865753073949119,-14.327511464400327,0.47727298736572266,0.9401226788759232,-0.10528504102091706,-0.4550374773796648,0,-0.10101081561879255,6.5,0.8798629610923678,-2.387918577400055,0.8700269075935665
172,9944,True,30,5.327114641564434,-11.517526968524097,0.45072340965270996,0.8967799171805382,-0.15046170725088037,-0.3965745158027858,0,-0.05193923373008147,6.5,0.7990671962346652,-1.9195878280873493,0.8425024976356608
173,9994,True,24.9930058961163,4.822285916706844,-9.728273505907495,0.40376555919647217,0.630963534116745,0.3754458283207246,-0.5347654819022865,0,-0.025005424628034234,5.415151277491865,0.7233428875060266,-1.6213789176512492,0.8128664458861932
174,10060,True,14.623123501653483,3.9890070993062015,-11.28111694272745,0.6590833365917206,0.6935645639896393,0.3063647728546389,-0.3519075724296272,0,-0.06857425987254828,3.1683434253582545,0.5983510648959303,-1.880186157121242,0.7703624531304715
